TransactionID,risk_score,risk_level,TransactionAmt,ProductCD,predicted_fraud,actual_isFraud,top_reason_1,top_reason_2,top_reason_3,recommended_action,analyst_note
3521905,0.0973733761415967,Low,59.513,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3571110,0.0973535551177061,Low,34.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3575674,0.0973278942975946,Low,20.042,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3513326,0.0972883268038314,Low,71.071,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3561438,0.0972863760139039,Low,209.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3493162,0.0972379166878176,Low,226.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3491245,0.0972237463993088,Low,105.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3553332,0.0972097067834073,Low,146.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3537010,0.0971830271700169,Low,34.859,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3535902,0.0971816219969028,Low,26.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3487250,0.0971767805021389,Low,25.0,H,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3465919,0.0971442884615185,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3573012,0.097137747537302,Low,20.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3524927,0.0971241220082072,Low,50.0,H,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3536383,0.0971164981490301,Low,54.5,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3479525,0.0971015790853956,Low,54.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3529294,0.0970500157826274,Low,305.97,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3481818,0.0970179475597401,Low,382.52,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3470052,0.0970092281018614,Low,34.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3574867,0.0970034978416879,Low,125.0,R,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3557425,0.09697870903671,Low,50.0,H,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3536313,0.0969755644172831,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3523589,0.0969657264489123,Low,92.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3552820,0.0969504530797741,Low,108.5,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3517183,0.0969206080000419,Low,29.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3568401,0.0969074728101487,Low,59.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3554481,0.09690406896323,Low,77.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3577387,0.0968501141485167,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3490329,0.0968038757815235,Low,400.0,R,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3577424,0.0967939846894429,Low,24.5,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3573668,0.0967407943352894,Low,59.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3552748,0.0967398824575494,Low,25.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3460002,0.0967259242355355,Low,335.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3487498,0.0967032524017337,Low,29.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3477232,0.0965936616906915,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3569476,0.0965587994161835,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3494586,0.0965507901465933,Low,280.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3571203,0.0965154504773549,Low,108.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3461088,0.0965058022713572,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3460946,0.0964709680466621,Low,75.0,H,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3486503,0.096469170959888,Low,29.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3484559,0.0964601749286545,Low,75.0,H,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3567436,0.096448525168227,Low,1800.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3474493,0.0964353943887318,Low,115.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3479513,0.0964173900232385,Low,500.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3462601,0.0964123802313681,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3508601,0.0963885350977793,Low,211.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3543483,0.0963828253112169,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3460638,0.096379727064812,Low,157.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3460435,0.0963602237051905,Low,63.5,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3571737,0.0963558084527958,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3479026,0.096326679420082,Low,133.709,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3514327,0.0963232632516565,Low,24.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3558615,0.0962983368426339,Low,25.0,H,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3489962,0.0962885579642883,Low,24.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3564505,0.0962848244561645,Low,31.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3493359,0.0962771265509818,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3479690,0.0962678327391206,Low,30.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3549915,0.0962620877800788,Low,47.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3525231,0.0962287619128799,Low,108.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
